scenario,job_id,job_type,is_critical,server_id,start_slot,end_slot,start_time,end_time,duration_hours
reduced_capacity_10pct,71,interactive,0,28,31,32,07:45,08:00,0.25
reduced_capacity_10pct,72,interactive,0,28,32,33,08:00,08:15,0.25
reduced_capacity_10pct,73,batch,0,18,37,53,09:15,13:15,4.0
reduced_capacity_10pct,74,interactive,1,28,34,36,08:30,09:00,0.5
reduced_capacity_10pct,74,interactive,1,31,34,36,08:30,09:00,0.5
reduced_capacity_10pct,75,interactive,0,28,34,35,08:30,08:45,0.25
reduced_capacity_10pct,76,interactive,0,28,35,36,08:45,09:00,0.25
reduced_capacity_10pct,77,batch,0,1,36,51,09:00,12:45,3.75
reduced_capacity_10pct,78,batch,0,22,36,53,09:00,13:15,4.25
reduced_capacity_10pct,79,batch,0,16,39,61,09:45,15:15,5.5
reduced_capacity_10pct,80,interactive,1,8,39,41,09:45,10:15,0.5
reduced_capacity_10pct,80,interactive,1,10,39,41,09:45,10:15,0.5
reduced_capacity_10pct,81,batch,0,38,46,66,11:30,16:30,5.0
reduced_capacity_10pct,82,interactive,0,10,41,42,10:15,10:30,0.25
reduced_capacity_10pct,83,interactive,0,10,42,43,10:30,10:45,0.25
reduced_capacity_10pct,84,interactive,0,10,43,44,10:45,11:00,0.25
reduced_capacity_10pct,85,batch,0,12,42,56,10:30,14:00,3.5
reduced_capacity_10pct,86,batch,1,1,42,62,10:30,15:30,5.0
reduced_capacity_10pct,86,batch,1,10,42,62,10:30,15:30,5.0
reduced_capacity_10pct,87,interactive,1,3,43,45,10:45,11:15,0.5
reduced_capacity_10pct,87,interactive,1,19,43,45,10:45,11:15,0.5
reduced_capacity_10pct,88,batch,0,37,44,61,11:00,15:15,4.25
reduced_capacity_10pct,89,interactive,0,10,45,46,11:15,11:30,0.25
reduced_capacity_10pct,90,batch,1,3,45,62,11:15,15:30,4.25
reduced_capacity_10pct,90,batch,1,19,50,67,12:30,16:45,4.25
reduced_capacity_10pct,91,batch,1,18,50,70,12:30,17:30,5.0
reduced_capacity_10pct,91,batch,1,22,50,70,12:30,17:30,5.0
reduced_capacity_10pct,92,interactive,1,3,46,48,11:30,12:00,0.5
reduced_capacity_10pct,92,interactive,1,10,46,48,11:30,12:00,0.5
reduced_capacity_10pct,93,interactive,1,3,46,48,11:30,12:00,0.5
reduced_capacity_10pct,93,interactive,1,10,46,48,11:30,12:00,0.5
reduced_capacity_10pct,94,interactive,0,10,46,47,11:30,11:45,0.25
reduced_capacity_10pct,95,batch,1,10,50,66,12:30,16:30,4.0
reduced_capacity_10pct,95,batch,1,24,49,65,12:15,16:15,4.0
reduced_capacity_10pct,96,batch,1,1,50,68,12:30,17:00,4.5
reduced_capacity_10pct,96,batch,1,10,48,66,12:00,16:30,4.5
reduced_capacity_10pct,97,interactive,1,3,48,50,12:00,12:30,0.5
reduced_capacity_10pct,97,interactive,1,10,48,50,12:00,12:30,0.5
reduced_capacity_10pct,98,batch,0,1,51,68,12:45,17:00,4.25
reduced_capacity_10pct,99,batch,0,18,53,71,13:15,17:45,4.5
reduced_capacity_10pct,100,interactive,0,10,49,50,12:15,12:30,0.25
reduced_capacity_10pct,101,batch,1,0,53,70,13:15,17:30,4.25
reduced_capacity_10pct,101,batch,1,22,53,70,13:15,17:30,4.25
reduced_capacity_10pct,102,batch,0,29,54,71,13:30,17:45,4.25
reduced_capacity_10pct,103,batch,0,29,54,70,13:30,17:30,4.0
reduced_capacity_10pct,104,interactive,1,3,53,55,13:15,13:45,0.5
reduced_capacity_10pct,104,interactive,1,10,53,55,13:15,13:45,0.5
reduced_capacity_10pct,105,batch,0,17,57,69,14:15,17:15,3.0
reduced_capacity_10pct,106,interactive,0,0,54,55,13:30,13:45,0.25
reduced_capacity_10pct,107,interactive,0,0,56,57,14:00,14:15,0.25
reduced_capacity_10pct,108,batch,0,6,60,74,15:00,18:30,3.5
reduced_capacity_10pct,109,interactive,0,0,55,56,13:45,14:00,0.25
reduced_capacity_10pct,110,interactive,1,3,56,58,14:00,14:30,0.5
reduced_capacity_10pct,110,interactive,1,10,56,58,14:00,14:30,0.5
reduced_capacity_10pct,111,interactive,0,17,57,58,14:15,14:30,0.25
reduced_capacity_10pct,112,batch,1,8,59,77,14:45,19:15,4.5
reduced_capacity_10pct,112,batch,1,16,61,79,15:15,19:45,4.5
reduced_capacity_10pct,113,batch,1,12,56,74,14:00,18:30,4.5
reduced_capacity_10pct,113,batch,1,27,59,77,14:45,19:15,4.5
reduced_capacity_10pct,114,interactive,1,3,58,59,14:30,14:45,0.25
reduced_capacity_10pct,114,interactive,1,10,57,58,14:15,14:30,0.25
reduced_capacity_10pct,115,interactive,0,17,58,59,14:30,14:45,0.25
reduced_capacity_10pct,116,interactive,1,3,59,60,14:45,15:00,0.25
reduced_capacity_10pct,116,interactive,1,10,59,60,14:45,15:00,0.25
reduced_capacity_10pct,117,batch,0,24,65,81,16:15,20:15,4.0
reduced_capacity_10pct,118,interactive,0,17,62,63,15:30,15:45,0.25
reduced_capacity_10pct,119,interactive,1,10,65,67,16:15,16:45,0.5
reduced_capacity_10pct,119,interactive,1,17,65,67,16:15,16:45,0.5
reduced_capacity_10pct,120,interactive,1,17,65,66,16:15,16:30,0.25
reduced_capacity_10pct,120,interactive,1,19,65,66,16:15,16:30,0.25
reduced_capacity_10pct,121,batch,0,19,68,88,17:00,22:00,5.0
reduced_capacity_10pct,122,batch,0,10,68,84,17:00,21:00,4.0
reduced_capacity_10pct,123,batch,0,17,69,85,17:15,21:15,4.0
reduced_capacity_10pct,124,batch,0,22,70,91,17:30,22:45,5.25
reduced_capacity_10pct,125,batch,0,33,70,85,17:30,21:15,3.75
reduced_capacity_10pct,126,interactive,1,10,66,68,16:30,17:00,0.5
reduced_capacity_10pct,126,interactive,1,17,66,68,16:30,17:00,0.5
reduced_capacity_10pct,127,batch,0,0,70,90,17:30,22:30,5.0
reduced_capacity_10pct,128,interactive,0,17,67,68,16:45,17:00,0.25
reduced_capacity_10pct,129,batch,1,19,70,87,17:30,21:45,4.25
reduced_capacity_10pct,129,batch,1,29,70,87,17:30,21:45,4.25
reduced_capacity_10pct,130,batch,0,38,66,82,16:30,20:30,4.0
reduced_capacity_10pct,131,batch,1,0,70,86,17:30,21:30,4.0
reduced_capacity_10pct,131,batch,1,19,70,86,17:30,21:30,4.0
reduced_capacity_10pct,132,interactive,1,10,67,68,16:45,17:00,0.25
reduced_capacity_10pct,132,interactive,1,19,67,68,16:45,17:00,0.25
reduced_capacity_10pct,133,batch,1,6,73,96,18:15,24:00,5.75
reduced_capacity_10pct,133,batch,1,22,73,96,18:15,24:00,5.75
reduced_capacity_10pct,134,batch,0,6,74,96,18:30,24:00,5.5
reduced_capacity_10pct,135,batch,0,29,71,89,17:45,22:15,4.5
reduced_capacity_10pct,136,batch,1,12,74,96,18:30,24:00,5.5
reduced_capacity_10pct,136,batch,1,22,74,96,18:30,24:00,5.5
reduced_capacity_10pct,137,batch,0,24,73,89,18:15,22:15,4.0
reduced_capacity_10pct,138,batch,1,3,73,96,18:15,24:00,5.75
reduced_capacity_10pct,138,batch,1,18,73,96,18:15,24:00,5.75
reduced_capacity_10pct,139,batch,1,4,74,92,18:30,23:00,4.5
reduced_capacity_10pct,139,batch,1,14,74,92,18:30,23:00,4.5
reduced_capacity_10pct,140,interactive,1,24,70,71,17:30,17:45,0.25
reduced_capacity_10pct,140,interactive,1,29,70,71,17:30,17:45,0.25
reduced_capacity_10pct,141,batch,1,12,75,96,18:45,24:00,5.25
reduced_capacity_10pct,141,batch,1,22,75,96,18:45,24:00,5.25
reduced_capacity_10pct,142,batch,1,12,74,96,18:30,24:00,5.5
reduced_capacity_10pct,142,batch,1,22,74,96,18:30,24:00,5.5
reduced_capacity_10pct,143,batch,0,13,71,86,17:45,21:30,3.75
reduced_capacity_10pct,144,batch,0,1,75,96,18:45,24:00,5.25
reduced_capacity_10pct,145,batch,0,12,74,96,18:30,24:00,5.5
reduced_capacity_10pct,146,batch,1,26,76,94,19:00,23:30,4.5
reduced_capacity_10pct,146,batch,1,31,76,94,19:00,23:30,4.5
reduced_capacity_10pct,147,interactive,0,10,72,73,18:00,18:15,0.25
reduced_capacity_10pct,148,interactive,1,17,72,74,18:00,18:30,0.5
reduced_capacity_10pct,148,interactive,1,33,72,74,18:00,18:30,0.5
reduced_capacity_10pct,149,batch,0,2,76,92,19:00,23:00,4.0
reduced_capacity_10pct,150,interactive,1,17,72,74,18:00,18:30,0.5
reduced_capacity_10pct,150,interactive,1,33,72,74,18:00,18:30,0.5
reduced_capacity_10pct,151,batch,0,5,77,94,19:15,23:30,4.25
reduced_capacity_10pct,152,interactive,0,33,74,75,18:30,18:45,0.25
reduced_capacity_10pct,153,interactive,0,17,74,75,18:30,18:45,0.25
reduced_capacity_10pct,154,interactive,0,33,76,77,19:00,19:15,0.25
reduced_capacity_10pct,155,interactive,1,13,75,76,18:45,19:00,0.25
reduced_capacity_10pct,155,interactive,1,33,75,76,18:45,19:00,0.25
reduced_capacity_10pct,156,interactive,1,13,76,77,19:00,19:15,0.25
reduced_capacity_10pct,156,interactive,1,17,77,78,19:15,19:30,0.25
reduced_capacity_10pct,157,batch,1,8,77,96,19:15,24:00,4.75
reduced_capacity_10pct,157,batch,1,27,77,96,19:15,24:00,4.75
reduced_capacity_10pct,158,batch,0,16,79,96,19:45,24:00,4.25
reduced_capacity_10pct,159,interactive,1,13,80,82,20:00,20:30,0.5
reduced_capacity_10pct,159,interactive,1,17,81,83,20:15,20:45,0.5
reduced_capacity_10pct,160,interactive,1,17,81,83,20:15,20:45,0.5
reduced_capacity_10pct,160,interactive,1,33,81,83,20:15,20:45,0.5
reduced_capacity_10pct,161,interactive,1,17,83,85,20:45,21:15,0.5
reduced_capacity_10pct,161,interactive,1,33,83,85,20:45,21:15,0.5
reduced_capacity_10pct,162,interactive,0,17,83,84,20:45,21:00,0.25
reduced_capacity_10pct,163,batch,0,24,83,96,20:45,24:00,3.25
reduced_capacity_10pct,164,interactive,0,33,83,84,20:45,21:00,0.25
reduced_capacity_10pct,165,interactive,0,10,83,84,20:45,21:00,0.25
reduced_capacity_10pct,166,interactive,1,13,84,85,21:00,21:15,0.25
reduced_capacity_10pct,166,interactive,1,33,84,85,21:00,21:15,0.25
reduced_capacity_10pct,167,interactive,0,17,84,85,21:00,21:15,0.25
reduced_capacity_10pct,168,interactive,0,13,85,86,21:15,21:30,0.25
reduced_capacity_10pct,169,interactive,1,13,85,86,21:15,21:30,0.25
reduced_capacity_10pct,169,interactive,1,29,85,86,21:15,21:30,0.25
reduced_capacity_10pct,170,interactive,0,2,91,92,22:45,23:00,0.25
reduced_capacity_10pct,171,interactive,0,26,95,96,23:45,24:00,0.25
